"Número Processo -  Formatado","URL Portal Transparência","Data Criação Processo","Objeto Processo","URL Documentos Processo","Código Órgão/Entidade Pedido","Nome Órgão/Entidade Pedido","Situação Processo","Procedimento Contratação - Detalhamento 1","Número Contrato","Contrato_TermoAditivo Arquivos","Código Órgão/Entidade Contratante","Nome Órgão/Entidade Contratante","Data Publicação Contrato","Data Início Vigência Contrato","Data Limite Vigência Contrato","Data Término Vigência Contrato","CNPJ/CPF Fornecedor - Formatado","Nome Empresarial/Nome Fornecedor","Processo SEI","URL Processo SEI","Código Item Material/Serviço - Numérico","Item Material/Serviço","Código Unidade Orçamentária","Nome Unidade Orçamentária","Descrição Linha Fornecimento","Cidade Entrega Item","Quantidade Homologada","Valor Unitário Referência Item Processo","Valor Unitário Homologado Item Processo","Valor Total Referência Item Processo","Valor Total Homologado"
"1501561 000005/2020","NA","20/03/2020","Aquisição de Materiais Médico Hospitalares para atendimento a epidemia do COVID 19 no Estado de Minas Gerais.","NA","1320","SECRETARIA DE ESTADO DA SAUDE","Concluído","Dispensa de Licitação","9245572","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162367","1320","SECRETARIA DE ESTADO DA SAUDE","24/03/20","24/03/20","","23/09/20","20.235.404/0001-71","DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA","NA","NA","1672770","LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: 100% VINIL (PVC); TAMANHO: M; PO: ISENTA DE PO; FORMATO: AMBIDESTRA; TEXTURA: LISA; APRESENTACAO: EMBALAGEM 100 UNIDADES;","4291","FUNDO ESTADUAL DE SAUDE","MATERIAL E SUPRIMENTO MEDICO-HOSPITALAR","Belo Horizonte                          ","6.000,0000","24,1800","24,1800","145.080,00","145.080,00"
"1501561 000005/2020","NA","20/03/2020","Aquisição de Materiais Médico Hospitalares para atendimento a epidemia do COVID 19 no Estado de Minas Gerais.","NA","1320","SECRETARIA DE ESTADO DA SAUDE","Concluído","Dispensa de Licitação","9245572","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162367","1320","SECRETARIA DE ESTADO DA SAUDE","24/03/20","24/03/20","","23/09/20","20.235.404/0001-71","DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA","NA","NA","1710273","MASCARA DESCARTAVEL - IDENTIFICACAO: CIRURGICA; FORMATO: RETANGULAR COM PREGAS; CAMADAS: 03 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: MINIMA 30 G; FILTRO: COM FILTRO; TIPO FIXACAO: ELASTICO OU TIRAS; AJUSTE NASAL: SIM; ESTERIL: NAO;","4291","FUNDO ESTADUAL DE SAUDE","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","5.746.855,0000","3,8400","3,8245","22.067.923,20","21.978.846,94"
"1501561 000006/2020","NA","22/03/2020","Aquisição de materiais médico hospitalares emergencial para atendimento a demanda do COVID-19, no Estado de Minas Gerais.","NA","1320","SECRETARIA DE ESTADO DA SAUDE","Concluído","Dispensa de Licitação","9245606","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162402","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","27/03/20","27/03/20","","26/09/20","68.176.544/0001-42","KSN - PROTECAO RESPIRATORIA EIRELI","NA","NA","1647385","MASCARA DESCARTAVEL - IDENTIFICACAO: N 95 COM CARVAO ATIVADO; FORMATO: CONCHA OU DOBRAVEL; CAMADAS: 4 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: NAO APLICAVEL; FILTRO: FILTRO PFF2; TIPO FIXACAO: ELASTICO; AJUSTE NASAL: SIM; ESTERIL: NAO;","4291","FUNDO ESTADUAL DE SAUDE","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","150.000,0000","9,9800","9,9800","1.497.000,00","1.497.000,00"
"1501561 000009/2020","NA","26/03/2020","Mascaras N95 para atendimento a  demanda da Epidemias do COVID-19.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9245644","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162422","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","28/03/20","28/03/20","","27/09/20","68.176.544/0001-42","KSN - PROTECAO RESPIRATORIA EIRELI","NA","NA","125628","MASCARA DESCARTAVEL - IDENTIFICACAO: N 95; FORMATO: CONCHA OU DOBRAVEL; CAMADAS: 4 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: NAO APLICAVEL; FILTRO: FILTRO PFF2; TIPO FIXACAO: ELASTICO; AJUSTE NASAL: SIM; ESTERIL: NAO;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","10.000,0000","9,9800","9,9800","99.800,00","99.800,00"
"1501561 000010/2020","NA","26/03/2020","Aquisição de Mascaras N95 para atendimento a demanda de Pandemia do COIVD-19, no Estado de Minas Gerais.","NA","1450","SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC","Concluído","Dispensa de Licitação","9245631","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162436","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","28/03/20","28/03/20","","27/09/20","68.176.544/0001-42","KSN - PROTECAO RESPIRATORIA EIRELI","NA","NA","1647385","MASCARA DESCARTAVEL - IDENTIFICACAO: N 95 COM CARVAO ATIVADO; FORMATO: CONCHA OU DOBRAVEL; CAMADAS: 4 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: NAO APLICAVEL; FILTRO: FILTRO PFF2; TIPO FIXACAO: ELASTICO; AJUSTE NASAL: SIM; ESTERIL: NAO;","1451","SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","MINAS GERAIS","65.000,0000","9,9800","9,9800","648.700,00","648.700,00"
"1501561 000011/2020","NA","27/03/2020","Aquisição de TNT, para confecção de máscaras, para atendimento a demanda de pandemia do COVID-19, no Estado de Minas Gerais.","NA","1450","SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC","Concluído","Dispensa de Licitação","0","","","","","","","","84.951.649/0001-88","J M S INDUSTRIA E COMERCIO - EIRELI","NA","NA","1752731","TECIDO DE FIBRAS NATURAIS E SINTETICAS - TIPO DA FIBRA: TECIDO NAO TEXTURIZADO (TNT); COMPOSICAO: 100% POLIPROPILENO;; LARGURA: MINIMA 140 CM; COR: BRANCA; GRAMATURA: MINIMA 20 G/M2, BFE MINIMO DE 95%;","1451","SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA","TECIDOS, AVIAMENTOS, ARTIGOS  E MATERIAL PARA COSTURA E ESTOFAMENTO","MINAS GERAIS","125.000,0000","2,0200","2,0200","252.500,00","252.500,00"
"1501561 000012/2020","NA","29/03/2020","aquisição de TNT (Tecido não tecido/texturizado), branco, para fabricação de máscaras cirúrgicas descartáveis.","NA","1510","POLICIA CIVIL DO ESTADO DE MINAS GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","84.951.649/0001-88","J M S INDUSTRIA E COMERCIO - EIRELI","NA","NA","1752731","TECIDO DE FIBRAS NATURAIS E SINTETICAS - TIPO DA FIBRA: TECIDO NAO TEXTURIZADO (TNT); COMPOSICAO: 100% POLIPROPILENO;; LARGURA: MINIMA 140 CM; COR: BRANCA; GRAMATURA: MINIMA 20 G/M2, BFE MINIMO DE 95%;","1511","POLICIA CIVIL DO ESTADO DE MINAS GERAIS","TECIDOS, AVIAMENTOS, ARTIGOS  E MATERIAL PARA COSTURA E ESTOFAMENTO","MINAS GERAIS","40.000,0000","2,0200","2,0200","80.800,00","80.800,00"
"1501561 000013/2020","NA","30/03/2020","Aquisição de TNT para atendimento a demanda de pandemia do COVID-19, no Estado de Minas Gerais.","NA","1320","SECRETARIA DE ESTADO DA SAUDE","Concluído","Dispensa de Licitação","0","","","","","","","","84.951.649/0001-88","J M S INDUSTRIA E COMERCIO - EIRELI","NA","NA","1752731","TECIDO DE FIBRAS NATURAIS E SINTETICAS - TIPO DA FIBRA: TECIDO NAO TEXTURIZADO (TNT); COMPOSICAO: 100% POLIPROPILENO;; LARGURA: MINIMA 140 CM; COR: BRANCA; GRAMATURA: MINIMA 20 G/M2, BFE MINIMO DE 95%;","4291","FUNDO ESTADUAL DE SAUDE","TECIDOS, AVIAMENTOS, ARTIGOS  E MATERIAL PARA COSTURA E ESTOFAMENTO","Belo Horizonte                          ","141.667,0000","2,0200","2,0200","286.167,34","286.167,34"
"1501561 000014/2020","NA","30/03/2020","Aquisição de TNT para atendimento a demanda de pandemia do COVID-19, no Estado de Minas Gerais.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","84.951.649/0001-88","J M S INDUSTRIA E COMERCIO - EIRELI","NA","NA","1752731","TECIDO DE FIBRAS NATURAIS E SINTETICAS - TIPO DA FIBRA: TECIDO NAO TEXTURIZADO (TNT); COMPOSICAO: 100% POLIPROPILENO;; LARGURA: MINIMA 140 CM; COR: BRANCA; GRAMATURA: MINIMA 20 G/M2, BFE MINIMO DE 95%;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","TECIDOS, AVIAMENTOS, ARTIGOS  E MATERIAL PARA COSTURA E ESTOFAMENTO","Belo Horizonte                          ","100.000,0000","2,0200","2,0200","202.000,00","202.000,00"
"1501561 000014/2020","NA","30/03/2020","Aquisição de TNT para atendimento a demanda de pandemia do COVID-19, no Estado de Minas Gerais.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","84.951.649/0001-88","J M S INDUSTRIA E COMERCIO - EIRELI","NA","NA","1752731","TECIDO DE FIBRAS NATURAIS E SINTETICAS - TIPO DA FIBRA: TECIDO NAO TEXTURIZADO (TNT); COMPOSICAO: 100% POLIPROPILENO;; LARGURA: MINIMA 140 CM; COR: BRANCA; GRAMATURA: MINIMA 20 G/M2, BFE MINIMO DE 95%;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","TECIDOS, AVIAMENTOS, ARTIGOS  E MATERIAL PARA COSTURA E ESTOFAMENTO","Vespasiano                              ","25.000,0000","2,0200","2,0200","50.500,00","50.500,00"
"1501561 000015/2020","NA","02/04/2020","Aquisição de monitores respiratórios, para atendimento a demanda da Pandemia do COVID-19, no Estado de Minas Gerais.","NA","1320","SECRETARIA DE ESTADO DA SAUDE","Concluído","Dispensa de Licitação","9245710","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162549","1320","SECRETARIA DE ESTADO DA SAUDE","04/04/20","04/04/20","","03/10/20","11.405.384/0001-49","ALFA MED SISTEMAS MEDICOS LTDA","NA","NA","1734423","MONITOR MULTIPARAMETROS - IDENTIFICACAO: MONITORACAO DE SINAIS VITAIS; PARAMETROS: ECG/ SPO2/ PNI/ TEMP/ PI / ETCO2 / CONECTIVIDADE; APLICACAO: MONITORACAO DE PACIENTE ADULTO E PEDIATRICO;","4291","FUNDO ESTADUAL DE SAUDE","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Contagem                                ","8,0000","21.960,0000","21.960,0000","175.680,00","175.680,00"
"1501561 000016/2020","NA","03/04/2020","Aquisição de Máscaras N95, para atendimento a pandemia do COVID-19, no Estado de Minas Gerais","NA","1320","SECRETARIA DE ESTADO DA SAUDE","Concluído","Dispensa de Licitação","9245712","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162531","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","04/04/20","04/04/20","","03/10/20","20.235.404/0001-71","DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA","NA","NA","125628","MASCARA DESCARTAVEL - IDENTIFICACAO: N 95; FORMATO: CONCHA OU DOBRAVEL; CAMADAS: 4 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: NAO APLICAVEL; FILTRO: FILTRO PFF2; TIPO FIXACAO: ELASTICO; AJUSTE NASAL: SIM; ESTERIL: NAO;","4291","FUNDO ESTADUAL DE SAUDE","VESTUARIO PARA USO ODONTOLOGICO, HOSPITALAR E ITENS CORRELATOS","Belo Horizonte                          ","750.000,0000","15,0100","15,0100","11.257.500,00","11.257.500,00"
"1501561 000017/2020","NA","03/04/2020","Aquisição de monitores respiratórios, para atendimento da pandemia do COVID-19.","NA","1320","SECRETARIA DE ESTADO DA SAUDE","Concluído","Dispensa de Licitação","9245714","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162552","1320","SECRETARIA DE ESTADO DA SAUDE","08/04/20","08/04/20","","07/10/20","01.212.789/0001-07","R&D MEDIQ EQUIPAMENTOS E SERVICOS ESPECIALIZADOS LTDA","NA","NA","1734423","MONITOR MULTIPARAMETROS - IDENTIFICACAO: MONITORACAO DE SINAIS VITAIS; PARAMETROS: ECG/ SPO2/ PNI/ TEMP/ PI / ETCO2 / CONECTIVIDADE; APLICACAO: MONITORACAO DE PACIENTE ADULTO E PEDIATRICO;","4291","FUNDO ESTADUAL DE SAUDE","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Contagem                                ","24,0000","19.683,1250","19.683,1250","472.395,00","472.395,00"
"1501561 000018/2020","NA","07/04/2020","Aquisição de luvas, para atendimento a demanda da pandemia do COVID-19, no Estado de Minas Gerais.","NA","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","Concluído","Dispensa de Licitação","0","","","","","","","","52.202.744/0001-92","Nacional Comercial Hospitalar S.A","NA","NA","1672584","LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: LATEX DE BORRACHA NATURAL; TAMANHO: P; PO: BIOABSORVIVEL; FORMATO: AMBIDESTRA; TEXTURA: LISA; APRESENTACAO: EMBALAGEM 100 UNIDADES;","1501","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI","Belo Horizonte                          ","7.000,0000","32,9000","32,9000","230.300,00","230.300,00"
"1501561 000018/2020","NA","07/04/2020","Aquisição de luvas, para atendimento a demanda da pandemia do COVID-19, no Estado de Minas Gerais.","NA","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","Concluído","Dispensa de Licitação","0","","","","","","","","52.202.744/0001-92","Nacional Comercial Hospitalar S.A","NA","NA","1672592","LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: LATEX DE BORRACHA NATURAL; TAMANHO: M; PO: BIOABSORVIVEL; FORMATO: AMBIDESTRA; TEXTURA: LISA; APRESENTACAO: EMBALAGEM 100 UNIDADES;","1501","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI","Belo Horizonte                          ","25.000,0000","32,9000","32,9000","822.500,00","822.500,00"
"1501561 000019/2020","NA","08/04/2020","Aquisição de CARDIOVERSOR COM MARCAPASSO para atendimento de demanda da Secretaria de Estado da Saúde, visando equipar as unidades hospitalares envolvidas no atendimento e combate ao COVID-19.","NA","1320","SECRETARIA DE ESTADO DA SAUDE","Concluído","Dispensa de Licitação","9245760","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162606","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","10/04/20","10/04/20","","09/10/20","90.909.631/0001-10","INSTRAMED INDUSTRIA MEDICO HOSPITALAR LTDA","NA","NA","1649256","CARDIOVERSOR - COMPONENTES (1): COM MARCAPASSO; COMPONENTES (2): MODO DEA;","4291","FUNDO ESTADUAL DE SAUDE","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Contagem                                ","60,0000","23.610,0000","23.610,0000","1.416.600,00","1.416.600,00"
"1501561 000020/2020","NA","09/04/2020","Aquisição de equipamentos medico Hospitalares, para atendimento a demanda de pandemia do COVID-19, no Estado de Minas Gerais.","NA","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","Concluído","Dispensa de Licitação","9245764","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162607","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","10/04/20","10/04/20","","09/10/20","20.235.404/0001-71","DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA","NA","NA","125245","MASCARA DESCARTAVEL - IDENTIFICACAO: CIRURGICA; FORMATO: RETANGULAR COM PREGAS; CAMADAS: 03 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: MINIMA 40 G; FILTRO: COM FILTRO; TIPO FIXACAO: 4 TIRAS LATERAIS; AJUSTE NASAL: SIM; ESTERIL: NAO;","1501","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","635.000,0000","3,8245","3,8245","2.428.557,50","2.428.557,50"
"1501561 000020/2020","NA","09/04/2020","Aquisição de equipamentos medico Hospitalares, para atendimento a demanda de pandemia do COVID-19, no Estado de Minas Gerais.","NA","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","Concluído","Dispensa de Licitação","9245764","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162607","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","10/04/20","10/04/20","","09/10/20","20.235.404/0001-71","DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA","NA","NA","125628","MASCARA DESCARTAVEL - IDENTIFICACAO: N 95; FORMATO: CONCHA OU DOBRAVEL; CAMADAS: 4 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: NAO APLICAVEL; FILTRO: FILTRO PFF2; TIPO FIXACAO: ELASTICO; AJUSTE NASAL: SIM; ESTERIL: NAO;","1501","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","50.000,0000","15,0100","15,0100","750.500,00","750.500,00"
"1501561 000020/2020","NA","09/04/2020","Aquisição de equipamentos medico Hospitalares, para atendimento a demanda de pandemia do COVID-19, no Estado de Minas Gerais.","NA","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","Concluído","Dispensa de Licitação","9245764","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162607","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","10/04/20","10/04/20","","09/10/20","20.235.404/0001-71","DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA","NA","NA","238392","TOUCA DESCARTAVEL - MATERIA-PRIMA: NAO TECIDO, 100% POLIPROPILENO; TIPO: DESCARTAVEL; GRAMATURA: 20 A 30 G; MODELO: SANFONADA, COM ELASTICO; COR: CONFORME SOLICITADO PELO ORGAO/ENTIDADE; APRESENTACAO: PACOTE 100 UN;","1501","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","1.000.000,0000","0,2245","0,2245","224.500,00","224.500,00"
"1501561 000020/2020","NA","09/04/2020","Aquisição de equipamentos medico Hospitalares, para atendimento a demanda de pandemia do COVID-19, no Estado de Minas Gerais.","NA","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","Concluído","Dispensa de Licitação","9245764","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162607","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","10/04/20","10/04/20","","09/10/20","20.235.404/0001-71","DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA","NA","NA","765007","AVENTAL PARA USO MEDICO/ODONTOLOGICO - TIPO: DESCARTAVEL, MANGA LONGA COM ELASTICO NO PUNHO; MATERIA-PRIMA: POLIPROPILENO; GRAMATURA/COMPOSICAO: 40 G/M QUADRADO; COMPRIMENTO: 110CM COMPRIMENTO APROXIMADAMENTE;","1501","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","50.000,0000","15,8700","15,8700","793.500,00","793.500,00"
"1501561 000020/2020","NA","09/04/2020","Aquisição de equipamentos medico Hospitalares, para atendimento a demanda de pandemia do COVID-19, no Estado de Minas Gerais.","NA","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","Concluído","Dispensa de Licitação","9245764","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162607","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","10/04/20","10/04/20","","09/10/20","20.235.404/0001-71","DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA","NA","NA","1672584","LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: LATEX DE BORRACHA NATURAL; TAMANHO: P; PO: BIOABSORVIVEL; FORMATO: AMBIDESTRA; TEXTURA: LISA; APRESENTACAO: EMBALAGEM 100 UNIDADES;","1501","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI","Belo Horizonte                          ","10.000,0000","31,7500","31,7500","317.500,00","317.500,00"
"1501561 000020/2020","NA","09/04/2020","Aquisição de equipamentos medico Hospitalares, para atendimento a demanda de pandemia do COVID-19, no Estado de Minas Gerais.","NA","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","Concluído","Dispensa de Licitação","9245764","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162607","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","10/04/20","10/04/20","","09/10/20","20.235.404/0001-71","DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA","NA","NA","1672592","LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: LATEX DE BORRACHA NATURAL; TAMANHO: M; PO: BIOABSORVIVEL; FORMATO: AMBIDESTRA; TEXTURA: LISA; APRESENTACAO: EMBALAGEM 100 UNIDADES;","1501","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI","Belo Horizonte                          ","10.000,0000","31,7500","31,7500","317.500,00","317.500,00"
"1501561 000020/2020","NA","09/04/2020","Aquisição de equipamentos medico Hospitalares, para atendimento a demanda de pandemia do COVID-19, no Estado de Minas Gerais.","NA","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","Concluído","Dispensa de Licitação","9245764","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162607","1500","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","10/04/20","10/04/20","","09/10/20","20.235.404/0001-71","DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA","NA","NA","1672606","LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: LATEX DE BORRACHA NATURAL; ESTERIL: NAO; TAMANHO: G; PO: BIOABSORVIVEL; FORMATO: AMBIDESTRA; TEXTURA: LISA; APRESENTACAO: EMBALAGEM 100 UNIDADES;","1501","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI","Belo Horizonte                          ","10.000,0000","31,7500","31,7500","317.500,00","317.500,00"
"1501561 000021/2020","NA","09/04/2020","Aquisição de Cardioversores para atendimento a pandemia do COVID-19, no Estado deinas Gerais.","NA","1320","SECRETARIA DE ESTADO DA SAUDE","Concluído","Dispensa de Licitação","9245766","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162597","1320","SECRETARIA DE ESTADO DA SAUDE","14/04/20","14/04/20","","13/10/20","03.620.716/0001-80","CMOS DRAKE DO NORDESTE S.A","NA","NA","1649256","CARDIOVERSOR - COMPONENTES (1): COM MARCAPASSO; COMPONENTES (2): MODO DEA;","4291","FUNDO ESTADUAL DE SAUDE","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Contagem                                ","100,0000","21.274,0000","21.274,0000","2.127.400,00","2.127.400,00"
