Número Processo -  Formatado;URL Portal Transparência;Data Criação Processo;Objeto Processo;URL Documentos Processo;Código Órgão/Entidade Pedido;Nome Órgão/Entidade Pedido;Situação Processo;Procedimento Contratação - Detalhamento 1;Número Contrato;Contrato_TermoAditivo Arquivos;Código Órgão/Entidade Contratante;Nome Órgão/Entidade Contratante;Data Publicação Contrato;Data Início Vigência Contrato;Data Limite Vigência Contrato;Data Término Vigência Contrato;CNPJ/CPF Fornecedor - Formatado;Nome Empresarial/Nome Fornecedor;Processo SEI;URL Processo SEI;Código Item Material/Serviço - Numérico;Item Material/Serviço;Código Unidade Orçamentária;Nome Unidade Orçamentária;Descrição Linha Fornecimento;Cidade Entrega Item;Quantidade Homologada;Valor Unitário Referência Item Processo;Valor Unitário Homologado Item Processo;Valor Total Referência Item Processo;Valor Total Homologado
2121022 000023/2020;NA;04/06/2020;Compra de medicamentos de alto custo para atendimento das necessidades da beneficiária do SISAU - PMMG/CBMMG/IPSM Roseniria Martins Borges, matrícula 028.165.098&#8203.;NA;2120;INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS;Concluído;Dispensa de Licitação - Por valor;0;;;;;;;;24.939.626/0001-26;BR ONLINE ELETRICA E CONSTRUCOES EIRELI - EPP;NA;NA;50245;"AGUA SANITARIA - TEOR: 2 PORCENTO DE CLORO ATIVO;";2121;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS;EQUIPAMENTOS E MATERIAIS PARA CONSERVACAO E LIMPEZA;Belo Horizonte                          ;200;1,9131;1,84;382,62;368
2121022 000023/2020;NA;04/06/2020;Compra de medicamentos de alto custo para atendimento das necessidades da beneficiária do SISAU - PMMG/CBMMG/IPSM Roseniria Martins Borges, matrícula 028.165.098&#8203.;NA;2120;INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS;Concluído;Dispensa de Licitação - Por valor;0;;;;;;;;24.939.626/0001-26;BR ONLINE ELETRICA E CONSTRUCOES EIRELI - EPP;NA;NA;835889;"DETERGENTE  USO DOMESTICO - APRESENTACAO: LIQUIDO SUPERCONCENTRADO, DILUICAO 1:200; FRAGRANCIA: NEUTRO;";2121;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS;EQUIPAMENTOS E MATERIAIS PARA CONSERVACAO E LIMPEZA;Belo Horizonte                          ;30;24;32,87;720;986,1
2261032 000112/2020;NA;30/03/2020;INSUMOS LABORATORIAIS - COVID-19;NA;2260;FUNDACAO EZEQUIEL DIAS;Concluído;Dispensa de Licitação;0;;;;;;;;06.003.551/0001-95;QUALIVIDROS DISTRIBUIDORA LTDA;NA;NA;82414;"SORO FETAL BOVINO - APLICACAO: CULTIVO CELULAR; COMPONENTES (1): NIVEIS DE ENDOTOXINA < OU = 10 EU/ML; COMPONENTES (2): NIVEIS DE HEMOGLOBINA < OU = A 15 MG/DL; CARACTERISTICAS GERAIS: ISENTO DE MICOPLASMA;";2261;FUNDACAO EZEQUIEL DIAS;REAGENTES E PRODUTOS QUIMICOS;Belo Horizonte                          ;10.000,00;0,676;0,676;6.760,00;6.760,00
2261032 000112/2020;NA;30/03/2020;INSUMOS LABORATORIAIS - COVID-19;NA;2260;FUNDACAO EZEQUIEL DIAS;Concluído;Dispensa de Licitação;0;;;;;;;;06.003.551/0001-95;QUALIVIDROS DISTRIBUIDORA LTDA;NA;NA;1670891;"LAMINA DE BISTURI DESCARTAVEL MATERIA-PRIMA: ACO INOXIDAVEL ESTERIL; NUMERO: 20; EMBALAGEM: INDIVIDUAL, ESTERIL E COM ABERTURA EM PETALA;";2261;FUNDACAO EZEQUIEL DIAS;EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS;Belo Horizonte                          ;20;34,9;34,9;698;698
2261032 000112/2020;NA;30/03/2020;INSUMOS LABORATORIAIS - COVID-19;NA;2260;FUNDACAO EZEQUIEL DIAS;Concluído;Dispensa de Licitação;0;;;;;;;;11.909.227/0001-70;PROMEGA BIOTECNOLOGIA DO BRASIL LTDA.;NA;NA;1697730;"KIT PARA RT-PCR - TIPO: ONE-STEP, METODO DE DETECCAO POR SONDA TIPO TAQMAN; IDENTIFICACAO: CONJUNTO DE REAGENTES LIQUIDOS INCOLORES; FINALIDADE: DETECCAO E QUANTIFICACAO RNA, PCR EM TEMPO REAL;";2261;FUNDACAO EZEQUIEL DIAS;REAGENTES E PRODUTOS QUIMICOS;Belo Horizonte                          ;20.000,00;12,43;12,43;248.600,00;248.600,00
2261032 000112/2020;NA;30/03/2020;INSUMOS LABORATORIAIS - COVID-19;NA;2260;FUNDACAO EZEQUIEL DIAS;Concluído;Dispensa de Licitação;0;;;;;;;;13.545.241/0001-68;SINTESE BIOTECNOLOGIA LTDA;NA;NA;394890;"BASE DE OLIGONUCLEOTIDEOS - ASPECTO: PO LIOFILIZADO; APRESENTACAO: EN NMOL OU MICROMOL; FINALIDADE: AMPLIFICACAO REGIOES ESPECIFICAS MOLECULAS DE DNA;";2261;FUNDACAO EZEQUIEL DIAS;REAGENTES E PRODUTOS QUIMICOS;Belo Horizonte                          ;450;7,98;7,98;3.591,00;3.591,00
2261032 000112/2020;NA;30/03/2020;INSUMOS LABORATORIAIS - COVID-19;NA;2260;FUNDACAO EZEQUIEL DIAS;Concluído;Dispensa de Licitação;0;;;;;;;;13.545.241/0001-68;SINTESE BIOTECNOLOGIA LTDA;NA;NA;1368818;"AGUA ULTRAPURA - IDENTIFICACAO: LIVRE DE DNASE E RNASE PARA PCR; FINALIDADE: AMPLIFICACAO DE DNA BACTERIANO DIAGNOSTICO; COMPATIBILIDADE: COM TERMOCICLADOR PARA PCR;";2261;FUNDACAO EZEQUIEL DIAS;REAGENTES E PRODUTOS QUIMICOS;Belo Horizonte                          ;10;293,6;293,6;2.936,00;2.936,00
2261032 000112/2020;NA;30/03/2020;INSUMOS LABORATORIAIS - COVID-19;NA;2260;FUNDACAO EZEQUIEL DIAS;Concluído;Dispensa de Licitação;0;;;;;;;;13.545.241/0001-68;SINTESE BIOTECNOLOGIA LTDA;NA;NA;1497391;"BASE DE OLIGONUCLEOTIDEOS - ASPECTO: PO LIOFILIZADO OU LIQUIDO; APRESENTACAO: NANOMOL, MICROMOL OU PICOMOL DA SEQUENCIA MARCADA; FINALIDADE: PCR EM TEMPO REAL; QUENCHER 3 LINHAS;";2261;FUNDACAO EZEQUIEL DIAS;REAGENTES E PRODUTOS QUIMICOS;Belo Horizonte                          ;15;3.420,00;3.420,00;51.300,00;51.300,00
2261032 000112/2020;NA;30/03/2020;INSUMOS LABORATORIAIS - COVID-19;NA;2260;FUNDACAO EZEQUIEL DIAS;Concluído;Dispensa de Licitação;0;;;;;;;;21.268.634/0001-08;MULTIPLIER DISTRIBUIDORA EIRELI - EPP;NA;NA;1669613;"ALCOOL ETILICO (ETANOL) IDENTIFICACAO: ABSOLUTO P.A. - ACS; ASPECTO FISICO: LIQUIDO INCOLOR ANIDRO; CONCENTRACAO: 99,5%; NUMERO CAS: 64-17-5; FORMULA MOLECULAR: CH3CH2OH; PESO MOLECULAR: 46,07 G/MOL; APRESENTACAO: FRASCO 1 L;";2261;FUNDACAO EZEQUIEL DIAS;REAGENTES E PRODUTOS QUIMICOS;Belo Horizonte                          ;10;31,96;31,96;319,6;319,6
2261032 000112/2020;NA;30/03/2020;INSUMOS LABORATORIAIS - COVID-19;NA;2260;FUNDACAO EZEQUIEL DIAS;Concluído;Dispensa de Licitação;0;;;;;;;;63.067.904/0005-88;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA;NA;NA;857025;"MEIO MEM EARLE - ASPECTO: PO; COMPOSICAO: COM SAIS DE EARLE E L-GLUTAMINA SEM BICABORNATO DE SODIO; SOLUBILIDADE: APROX.9,6G DE PO P/LITRO DE MEIO (PREPARA 1 LITRO); FINALIDADE: CULTIVO CELULAR;";2261;FUNDACAO EZEQUIEL DIAS;REAGENTES E PRODUTOS QUIMICOS;Belo Horizonte                          ;100;16,756;16,756;1.675,60;1.675,60
2261032 000112/2020;NA;30/03/2020;INSUMOS LABORATORIAIS - COVID-19;NA;2260;FUNDACAO EZEQUIEL DIAS;Concluído;Dispensa de Licitação;0;;;;;;;;68.337.658/0001-27;SIGMA-ALDRICH BRASIL LTDA;NA;NA;1151746;"PENICILINA + ESTREPTOMICINA - APLICACAO: PARA CULTIVO CELULAR ETC; ASPECTO: LIQUIDO; APRESENTACAO: FRASCO COM VOLUME DE 100ML; COMPLEMENTO: FORMULACAO CONTENDO 10.000 U PENICILINA E 10.000 µG/ML ESTREPTOMICINA;";2261;FUNDACAO EZEQUIEL DIAS;REAGENTES E PRODUTOS QUIMICOS;Belo Horizonte                          ;20;117;117;2.340,00;2.340,00
2261032 000112/2020;NA;30/03/2020;INSUMOS LABORATORIAIS - COVID-19;NA;2260;FUNDACAO EZEQUIEL DIAS;Concluído;Dispensa de Licitação;9245762;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162595;2260;FUNDACAO EZEQUIEL DIAS;15/04/2020;15/04/2020;;11/10/2020;53.276.010/0001-10;HEXIS CIENTIFICA LTDA;NA;NA;781673;"TUBO PLASTICO PARA LABORATORIO - MATERIA-PRIMA: POLIPROPILENO, LIVRE DE PIROGENIO, RNASES E DNASES; MEDIDAS: -; VOLUME: 15ML, TAMPA ROSQUEAVEL;";2261;FUNDACAO EZEQUIEL DIAS;EQUIPAMENTOS E ARTIGOS DE LABORATORIO, COMPONENTES E ACESSORIOS;Belo Horizonte                          ;30.000,00;0,9;0,9;27.000,00;27.000,00
2261032 000112/2020;NA;30/03/2020;INSUMOS LABORATORIAIS - COVID-19;NA;2260;FUNDACAO EZEQUIEL DIAS;Concluído;Dispensa de Licitação;9245763;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162596;2260;FUNDACAO EZEQUIEL DIAS;15/04/2020;15/04/2020;;11/10/2020;02.661.790/0001-81;SARSTEDT LTDA;NA;NA;538957;"TUBO CRIOGENICO - MATERIA-PRIMA: POLIPROPILENO, TEMPERATURA - 196 A + 121 ºC; TIPO: TAMPA ROSQUEAVEL, ANEL SILICONE, GRADUADO, C/BASE; CAPACIDADE: 2,0 ML;";2261;FUNDACAO EZEQUIEL DIAS;EQUIPAMENTOS E ARTIGOS DE LABORATORIO, COMPONENTES E ACESSORIOS;Belo Horizonte                          ;30.000,00;0,55;0,55;16.500,00;16.500,00
2261032 000112/2020;NA;30/03/2020;INSUMOS LABORATORIAIS - COVID-19;NA;2260;FUNDACAO EZEQUIEL DIAS;Concluído;Dispensa de Licitação;9245763;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162596;2260;FUNDACAO EZEQUIEL DIAS;15/04/2020;15/04/2020;;11/10/2020;02.661.790/0001-81;SARSTEDT LTDA;NA;NA;1651595;"TUBO CRIOGENICO - MATERIA-PRIMA: POLIPROPILENO; TIPO: TAMPA DE ROSCA, ESTERIL, APIROGENICO, AUTOCLAVAVEL; CAPACIDADE: 5,0 ML / 5,7CM ALTURA X 1,5CM (BOCA);";2261;FUNDACAO EZEQUIEL DIAS;EQUIPAMENTOS E ARTIGOS DE LABORATORIO, COMPONENTES E ACESSORIOS;Belo Horizonte                          ;30.000,00;1,08;1,08;32.400,00;32.400,00
2301925 000001/2020;NA;31/03/2020;REFORMA DA ALA ¿D¿ E AMPLIAÇÃO DA CAPACIDADE DE CARGA DA SUBESTAÇÃO DO HOSPITAL EDUARDO DE MENEZES, NO MUNICÍPIO DE BELO HORIZONTE ¿ UNIDADE INTEGRANTE DA FUNDAÇÃO HOSPITALAR DO ESTADO DE MINAS GERAIS;NA;2300;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;Concluído;Dispensa de Licitação;9245674;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162508;2300;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;01/04/2020;01/04/2020;01/10/2020;27/10/2020;03.367.118/0001-40;CONSTRUTORA SINARCO LTDA;NA;NA;1155;ADAPTACOES E REFORMAS;2301;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;OBRAS E SERVICOS DE ENGENHARIA CIVIL;Belo Horizonte                          ;0;4.359.428,86;4.359.428,86;4.359.428,86;4.359.428,86
2301925 000002/2020;NA;14/04/2020;EXECUÇÃO DOS SERVIÇOS DE ENGENHARIA, ABRANGENDO REPAROS GERAIS, COMPLEMENTAÇÃO DA INSTALAÇÃO DO SISTEMA DE CLIMATIZAÇÃO E EXAUSTÃO, INSTALAÇÃO DE CÂMARAS FRIAS DO SVO;NA;2300;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;Concluído;Dispensa de Licitação;9245950;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162645;2300;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;15/04/2020;15/04/2020;15/10/2020;15/10/2020;04.764.300/0001-06;EFICIENCIA CONSTRUTORA LTDA;NA;NA;1155;ADAPTACOES E REFORMAS;2301;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;OBRAS E SERVICOS DE ENGENHARIA CIVIL;Belo Horizonte                          ;0;1.041.625,57;1.041.625,57;1.041.625,57;1.041.625,57
2301925 000003/2020;NA;12/05/2020;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA, EM CARÁTER EMERGENCIAL E POR DISPENSA DE LICITAÇÃO, PARA A REFORMA DO HOSPITAL JULIA KUBITSCHEK EM BELO HORIZONTE.;NA;2300;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;Concluído;Dispensa de Licitação;9247198;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163055;2300;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM;12/05/2020;12/05/2020;30/12/2020;30/12/2020;00.645.535/0001-10;2A ENGENHARIA E CONSTRUCOES LTDA;NA;NA;1155;ADAPTACOES E REFORMAS;2301;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;OBRAS E SERVICOS DE ENGENHARIA CIVIL;Belo Horizonte                          ;0;7.116.343,26;7.116.343,26;7.116.343,26;7.116.343,26
2311076 000134/2020;NA;07/04/2020;MATERIAIS MÉDICO HOSPITALARES;NA;2310;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;Concluído;Dispensa de Licitação;9245982;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686;2310;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;22/04/2020;18/04/2020;18/04/2021;17/10/2020;05.075.964/0001-12;CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.;NA;NA;18228;"FILTRO ABSOLUTO - TIPO: HEPA 3, EFICIENCIA DE FILTRAGEM 99,7% D.O.P; CLASSE: PENETRACAO DE BACTERIAS: MEDIA MENOR QUE 0,00069%; MOLDURA: SEM MOLDURA; DIMENSOES: 48"" X 11"" X 24""; VAZAO: ELEMENTO FILTRANTE:FIBRA VIDRO C/AG.ANTIMICROBIANO; RESISTENCIA TERMICA: 100ºC; CONFIGURACAO: -;";2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;INSTRUMENTOS E EQUIPAMENTOS ODONTOLOGICOS, COMPONENTES E ACESSORIOS;Montes Claros                           ;200;36;36;7.200,00;7.200,00
2311076 000134/2020;NA;07/04/2020;MATERIAIS MÉDICO HOSPITALARES;NA;2310;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;Concluído;Dispensa de Licitação;9245982;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686;2310;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;22/04/2020;18/04/2020;18/04/2021;17/10/2020;05.075.964/0001-12;CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.;NA;NA;236268;"SISTEMA FECHADO DE ASPIRACAO TRAQUEAL - TIPO: ADULTO;";2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS;Montes Claros                           ;50;45;45;2.250,00;2.250,00
2311076 000134/2020;NA;07/04/2020;MATERIAIS MÉDICO HOSPITALARES;NA;2310;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;Concluído;Dispensa de Licitação;9245982;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686;2310;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;22/04/2020;18/04/2020;18/04/2021;17/10/2020;05.075.964/0001-12;CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.;NA;NA;461920;"FILTRO PARA SISTEMA RESPIRATORIO - APLICACAO: ANESTESIA GERAL E VENTILACAO MECANICA; TIPO: ADULTO;";2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS;Montes Claros                           ;600;8;8;4.800,00;4.800,00
2311076 000134/2020;NA;07/04/2020;MATERIAIS MÉDICO HOSPITALARES;NA;2310;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;Concluído;Dispensa de Licitação;9245982;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686;2310;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;22/04/2020;18/04/2020;18/04/2021;17/10/2020;05.075.964/0001-12;CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.;NA;NA;804495;"SISTEMA FECHADO DE ASPIRACAO TRAQUEAL - TIPO: COM VIA DE IRRIGACAO;";2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS;Montes Claros                           ;170;45;45;7.650,00;7.650,00
2311076 000134/2020;NA;07/04/2020;MATERIAIS MÉDICO HOSPITALARES;NA;2310;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;Concluído;Dispensa de Licitação;9245982;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686;2310;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;22/04/2020;18/04/2020;18/04/2021;17/10/2020;05.075.964/0001-12;CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.;NA;NA;1129139;"SISTEMA FECHADO DE ASPIRACAO TRAQUEAL - TIPO: NEONATAL, CALIBRE 6 FRENCH;";2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS;Montes Claros                           ;30;45;45;1.350,00;1.350,00
2311076 000134/2020;NA;07/04/2020;MATERIAIS MÉDICO HOSPITALARES;NA;2310;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;Concluído;Dispensa de Licitação;9245982;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686;2310;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;22/04/2020;18/04/2020;18/04/2021;17/10/2020;05.075.964/0001-12;CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.;NA;NA;1152823;"SISTEMA FECHADO DE ASPIRACAO TRAQUEAL - TIPO: NEONATAL, CALIBRE 8 FRENCH;";2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS;Montes Claros                           ;30;45;45;1.350,00;1.350,00
2311076 000134/2020;NA;07/04/2020;MATERIAIS MÉDICO HOSPITALARES;NA;2310;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;Concluído;Dispensa de Licitação;9245982;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686;2310;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;22/04/2020;18/04/2020;18/04/2021;17/10/2020;05.075.964/0001-12;CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.;NA;NA;1152831;"SISTEMA FECHADO DE ASPIRACAO TRAQUEAL - TIPO: PEDIATRICO, CALIBRE 10 FRENCH;";2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS;Montes Claros                           ;30;45;45;1.350,00;1.350,00
2320310 000127/2020;NA;23/04/2020;"Material de limpeza 
SEI 2320.01.0004287/2020-78";NA;2320;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Concluído;Dispensa de Licitação;0;;;;;;;;04.158.618/0001-35;LIMPEZA & BRILHO LTDA -EPP;NA;NA;1692143;"SABONETE LIQUIDO -  INDICACAO: HIGIENIZACAO DA PELE; BASE DO PRODUTO: PEROLADA; ASPECTO: VISCOSO; PH: FISIOLOGICO; COMPOSICAO: AGENTES HIDRATANTES E EMOLIENTES; FRAGRANCIA: FRAGRANCIA SUAVE HIPOALERGENICA; APRESENTACAO: REFIL 800 ML;";2321;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;ARTIGOS, UTENSILIOS PARA HIGIENE PESSOAL;Contagem                                ;3.000,00;8,2;8,2;24.600,00;24.600,00
2320310 000127/2020;NA;23/04/2020;"Material de limpeza 
SEI 2320.01.0004287/2020-78";NA;2320;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Concluído;Dispensa de Licitação;0;;;;;;;;08.195.271/0001-51;FOCOS COMERCIAL LTDA;NA;NA;1143883;"PANO PARA LIMPEZA - MATERIA-PRIMA: NAO TECIDO; COMPOSICAO (1): 100 POR CENTO VISCOSE; COMPONENTE (2): LATEX SINTETICO; FRAGRANCIA: SEM FRAGANCIA; DIMENSOES: 30 X 29 CM;";2321;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;EQUIPAMENTOS E MATERIAIS PARA CONSERVACAO E LIMPEZA;Contagem                                ;200.000,00;0,6;0,6;120.000,00;120.000,00
2320310 000127/2020;NA;23/04/2020;"Material de limpeza 
SEI 2320.01.0004287/2020-78";NA;2320;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Concluído;Dispensa de Licitação;0;;;;;;;;24.291.891/0001-40;DISTRIBUIR COMERCIO EIRELI - EPP;NA;NA;1244515;"RODO - BASE: INJETADA EM ABS, COM BORRACHA DUPLA; DIMENSAO BASE: 45 CM; CABO: DE ALUMINIO FRISADO, DE 1,40 M;";2321;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;EQUIPAMENTOS E MATERIAIS PARA CONSERVACAO E LIMPEZA;Contagem                                ;50;20,1;20,1;1.005,00;1.005,00
2320310 000127/2020;NA;23/04/2020;"Material de limpeza 
SEI 2320.01.0004287/2020-78";NA;2320;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Concluído;Dispensa de Licitação;0;;;;;;;;36.447.719/0001-12;PROF+ COMERCIO E DISTRIBUICAO DE PRODUTOS DE LIMPEZA EIRELI;NA;NA;1244108;"DETERGENTE NEUTRO - IDENTIFICACAO: BIODEGRADAVEL PARA LIMPEZA GERAL; PH: 6,5 - 7,5; DENSIDADE: NAO APLICAVEL;";2321;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;EQUIPAMENTOS E MATERIAIS PARA CONSERVACAO E LIMPEZA;Contagem                                ;90;358,24;358,24;32.241,60;32.241,60
2320310 000127/2020;NA;23/04/2020;"Material de limpeza 
SEI 2320.01.0004287/2020-78";NA;2320;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Concluído;Dispensa de Licitação;0;;;;;;;;36.447.719/0001-12;PROF+ COMERCIO E DISTRIBUICAO DE PRODUTOS DE LIMPEZA EIRELI;NA;NA;1244507;"RODO - BASE: INJETADA EM ABS, COM BORRACHA DUPLA; DIMENSAO BASE: 55CM APROXIMADAMENTE; CABO: DE ALUMINIO FRISADO DE 1,40CM;";2321;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;EQUIPAMENTOS E MATERIAIS PARA CONSERVACAO E LIMPEZA;Contagem                                ;50;34,9;34,9;1.745,00;1.745,00
2320310 000127/2020;NA;23/04/2020;"Material de limpeza 
SEI 2320.01.0004287/2020-78";NA;2320;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Concluído;Dispensa de Licitação;0;;;;;;;;36.447.719/0001-12;PROF+ COMERCIO E DISTRIBUICAO DE PRODUTOS DE LIMPEZA EIRELI;NA;NA;1257587;"REFIL PARA LIMPEZA - IDENTIFICACAO: REFIL PARA LAMELO (PANO DE VARRICAO); MATERIA-PRIMA: TNT IMPREGNADO EM OLEO MINERAL NEUTRO; MEDIDAS: APROXIMADAS 17CM X 60CM;";2321;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;EQUIPAMENTOS E MATERIAIS PARA CONSERVACAO E LIMPEZA;Contagem                                ;80.000,00;0,39;0,39;31.200,00;31.200,00
2320310 000127/2020;NA;23/04/2020;"Material de limpeza 
SEI 2320.01.0004287/2020-78";NA;2320;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Concluído;Dispensa de Licitação;0;;;;;;;;36.447.719/0001-12;PROF+ COMERCIO E DISTRIBUICAO DE PRODUTOS DE LIMPEZA EIRELI;NA;NA;1257625;"QUATERNARIO DE AMONIA - ASPECTO: LIQUIDO DE QUARTA GERACAO; CONCENTRACAO: CONCENTRADO E DILUICAO FINAL DE 1 X 240; UTILIZACAO: DESINFETANTE HOSPITALAR;";2321;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;REAGENTES E PRODUTOS QUIMICOS;Contagem                                ;90;351;351;31.590,00;31.590,00
2320310 000127/2020;NA;23/04/2020;"Material de limpeza 
SEI 2320.01.0004287/2020-78";NA;2320;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Concluído;Dispensa de Licitação;0;;;;;;;;36.447.719/0001-12;PROF+ COMERCIO E DISTRIBUICAO DE PRODUTOS DE LIMPEZA EIRELI;NA;NA;1258699;"ESPONJA SINTETICA PARA LIMPEZA - MATERIA-PRIMA: FIBRAS SINTETICAS E MINERAL ABRASIVO; TIPO: DUPLA FACE (VERMELHA E BRANCA); FORMATO: RETANGULAR (72MM X 135MM X 30MM);";2321;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;EQUIPAMENTOS E MATERIAIS PARA CONSERVACAO E LIMPEZA;Contagem                                ;2.000,00;1,39;1,39;2.780,00;2.780,00
